Geneid	A2537	A0	A10^-5	A5x10-5	A10^-4	A10^-3	A2x10^-3	A5x10^-3	B2537	B0	B10^-5	B5x10-5	B10^-4	B10^-3	B2x10^-3	B5x10^-3	C2537	C0	C10^-5	C5x10-5	C10^-4	C10^-3	C2x10^-3	C5x10^-3
AS_CDS:b3947:frwA:putative_PTS_enzyme2C_Hpr_component2Fenzyme_I_component2Fenzyme_IIA_component:cds3874:-:2501:NC_000913.3	16	8	32	42	3	31	16	45	29	3	6	27	10	38	21	42	22	17	21	31	18	42	24	18
IGR:(CDS,b3947,frwA,putative_PTS_enzyme2C_Hpr_component2Fenzyme_I_component2Fenzyme_IIA_component,cds3874,-,2501/CDS,b3949,frwC,putative_enzyme_IIC_component_of_PTS,cds3875,+,1079):+:1131:NC_000913.3	0	1	2	4	0	0	0	0	2	0	0	4	0	1	0	0	0	1	0	0	2	0	0	0
AS_IGR:(CDS,b3947,frwA,putative_PTS_enzyme2C_Hpr_component2Fenzyme_I_component2Fenzyme_IIA_component,cds3874,-,2501/CDS,b3949,frwC,putative_enzyme_IIC_component_of_PTS,cds3875,+,1079):+:1131:NC_000913.3	0	4	1	2	1	1	0	1	3	0	0	0	2	0	4	1	0	0	2	1	1	0	0	0
CDS:b3949:frwC:putative_enzyme_IIC_component_of_PTS:cds3875:+:1079:NC_000913.3	4	37	79	78	7	12	12	5	7	1	2	49	16	20	13	3	11	21	24	38	43	13	10	11
AS_CDS:b3949:frwC:putative_enzyme_IIC_component_of_PTS:cds3875:+:1079:NC_000913.3	3	13	5	15	2	2	4	8	23	3	0	8	6	11	15	10	14	14	9	16	17	9	13	8
CDS:b3950:frwB:putative_enzyme_IIB_component_of_PTS:cds3876:+:320:NC_000913.3	17	54	84	116	13	46	31	30	33	3	1	103	27	35	39	12	24	27	55	70	59	19	12	7
AS_CDS:b3950:frwB:putative_enzyme_IIB_component_of_PTS:cds3876:+:320:NC_000913.3	2	3	3	2	3	0	1	3	13	1	0	3	4	5	8	8	3	4	2	3	4	3	4	4
CDS:b3951:pflD:putative_glycine_radical_domain-containing_pyruvate_formate-lyase:cds3877:+:2297:NC_000913.3	38	88	146	232	11	75	88	59	48	2	2	134	41	74	67	83	64	28	88	112	125	40	30	44
AS_CDS:b3951:pflD:putative_glycine_radical_domain-containing_pyruvate_formate-lyase:cds3877:+:2297:NC_000913.3	39	23	47	43	18	46	40	39	58	10	2	51	21	82	67	39	40	17	31	44	57	38	23	37
CDS:b3952:pflC:putative_5Bformate-C-acetyltransferase_25D-activating_enzyme3B_pyruvate_formate-lyase_1-activating_enzyme:cds3878:+:878:NC_000913.3	11	28	26	33	6	29	27	17	13	0	4	27	1	23	14	16	12	11	16	22	30	17	19	11
AS_CDS:b3952:pflC:putative_5Bformate-C-acetyltransferase_25D-activating_enzyme3B_pyruvate_formate-lyase_1-activating_enzyme:cds3878:+:878:NC_000913.3	0	2	3	4	5	1	2	1	0	0	0	1	2	8	5	14	0	3	3	1	0	2	1	3
CDS:b3953:frwD:putative_enzyme_IIB_component_of_PTS:cds3879:+:341:NC_000913.3	11	6	8	12	1	5	9	8	12	0	0	8	6	14	9	6	15	5	4	10	11	3	13	8
AS_CDS:b3953:frwD:putative_enzyme_IIB_component_of_PTS:cds3879:+:341:NC_000913.3	4	14	12	11	0	10	13	4	10	0	0	10	1	13	21	5	8	6	21	14	13	5	15	7
CDS:b3954:yijO:AraC_family_putative_transcriptional_activator:cds3880:-:851:NC_000913.3	124	146	226	234	58	219	220	165	221	8	11	163	80	240	268	121	180	69	160	202	252	157	208	126
AS_CDS:b3954:yijO:AraC_family_putative_transcriptional_activator:cds3880:-:851:NC_000913.3	16	18	29	46	12	21	27	26	32	4	2	33	12	43	17	31	40	30	21	27	29	28	31	14
IGR:(CDS,b3954,yijO,AraC_family_putative_transcriptional_activator,cds3880,-,851/CDS,b3955,eptC,LPS_heptose_I_phosphoethanolamine_transferase,cds3881,-,1733):+:1785:NC_000913.3	48	160	209	154	72	113	71	92	143	85	21	176	170	150	75	44	103	92	232	214	193	106	27	35
AS_IGR:(CDS,b3954,yijO,AraC_family_putative_transcriptional_activator,cds3880,-,851/CDS,b3955,eptC,LPS_heptose_I_phosphoethanolamine_transferase,cds3881,-,1733):+:1785:NC_000913.3	188	131	277	403	106	286	208	242	371	61	30	343	161	351	268	194	165	177	257	231	358	351	194	189
CDS:b3955:eptC:LPS_heptose_I_phosphoethanolamine_transferase:cds3881:-:1733:NC_000913.3	170	115	174	296	81	321	338	245	282	36	28	224	99	458	442	563	215	89	196	206	282	322	212	194
AS_CDS:b3955:eptC:LPS_heptose_I_phosphoethanolamine_transferase:cds3881:-:1733:NC_000913.3	45	80	126	115	18	98	103	85	99	15	12	123	55	112	121	151	80	48	110	106	122	77	70	55
IGR:(CDS,b3955,eptC,LPS_heptose_I_phosphoethanolamine_transferase,cds3881,-,1733/CDS,b3956,ppc,phosphoenolpyruvate_carboxylase,cds3882,-,2651):+:2703:NC_000913.3	9	9	19	17	9	13	10	6	11	2	3	19	10	17	10	5	10	6	9	17	20	11	7	6
AS_IGR:(CDS,b3955,eptC,LPS_heptose_I_phosphoethanolamine_transferase,cds3881,-,1733/CDS,b3956,ppc,phosphoenolpyruvate_carboxylase,cds3882,-,2651):+:2703:NC_000913.3	44	16	26	36	6	52	66	46	59	3	2	26	14	55	65	44	44	11	22	27	47	70	48	40
CDS:b3956:ppc:phosphoenolpyruvate_carboxylase:cds3882:-:2651:NC_000913.3	750	625	984	1144	326	1626	1775	1278	930	148	76	1038	562	1903	1823	1262	1143	562	1005	986	1197	1799	1264	953
AS_CDS:b3956:ppc:phosphoenolpyruvate_carboxylase:cds3882:-:2651:NC_000913.3	46	73	107	103	36	98	95	52	71	19	14	131	78	120	123	79	82	87	102	97	102	78	94	56
IGR:(CDS,b3956,ppc,phosphoenolpyruvate_carboxylase,cds3882,-,2651/CDS,b3957,argE,acetylornithine_deacetylase,cds3883,-,1151):+:1203:NC_000913.3	133	126	166	217	99	269	268	224	213	28	11	208	243	278	358	169	151	123	135	198	273	229	232	187
AS_IGR:(CDS,b3956,ppc,phosphoenolpyruvate_carboxylase,cds3882,-,2651/CDS,b3957,argE,acetylornithine_deacetylase,cds3883,-,1151):+:1203:NC_000913.3	150	78	147	154	82	212	191	213	320	55	24	198	128	262	284	386	224	94	145	154	219	233	198	205
CDS:b3957:argE:acetylornithine_deacetylase:cds3883:-:1151:NC_000913.3	280	198	266	390	73	298	361	379	374	46	14	364	152	404	486	486	482	100	228	336	426	388	262	288
AS_CDS:b3957:argE:acetylornithine_deacetylase:cds3883:-:1151:NC_000913.3	21	31	32	39	9	46	59	26	38	2	4	37	18	64	49	152	48	15	17	37	44	35	20	37
IGR:(CDS,b3957,argE,acetylornithine_deacetylase,cds3883,-,1151/CDS,b3958,argC,N-acetyl-gamma-glutamylphosphate_reductase2C_NAD28P29-binding,cds3884,+,1004):+:1056:NC_000913.3	1	1	0	3	1	5	5	5	4	0	0	2	1	9	7	4	4	1	1	7	1	4	2	2
AS_IGR:(CDS,b3957,argE,acetylornithine_deacetylase,cds3883,-,1151/CDS,b3958,argC,N-acetyl-gamma-glutamylphosphate_reductase2C_NAD28P29-binding,cds3884,+,1004):+:1056:NC_000913.3	68	57	75	106	22	90	72	77	106	11	5	89	43	122	125	63	96	22	65	95	91	69	81	66
CDS:b3958:argC:N-acetyl-gamma-glutamylphosphate_reductase2C_NAD28P29-binding:cds3884:+:1004:NC_000913.3	9	5	17	13	4	34	31	21	22	0	2	11	7	34	47	30	15	10	12	23	15	21	14	8
AS_CDS:b3958:argC:N-acetyl-gamma-glutamylphosphate_reductase2C_NAD28P29-binding:cds3884:+:1004:NC_000913.3	67	70	93	107	24	104	87	80	122	11	5	112	50	117	129	214	125	21	61	116	103	93	76	83
CDS:b3959:argB:acetylglutamate_kinase:cds3885:+:776:NC_000913.3	67	26	39	71	17	59	91	65	115	4	1	61	27	58	87	64	131	17	18	67	104	77	45	77
AS_CDS:b3959:argB:acetylglutamate_kinase:cds3885:+:776:NC_000913.3	2	2	5	9	0	21	7	3	10	1	0	14	3	2	24	5	14	9	13	15	12	15	8	3
IGR:(CDS,b3959,argB,acetylglutamate_kinase,cds3885,+,776/CDS,b3960,argH,argininosuccinate_lyase,cds3886,+,1373):+:1425:NC_000913.3	2	1	0	2	0	1	1	1	2	0	0	1	1	1	1	2	3	0	0	1	2	1	1	1
AS_IGR:(CDS,b3959,argB,acetylglutamate_kinase,cds3885,+,776/CDS,b3960,argH,argininosuccinate_lyase,cds3886,+,1373):+:1425:NC_000913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDS:b3960:argH:argininosuccinate_lyase:cds3886:+:1373:NC_000913.3	390	159	185	403	55	374	328	453	670	12	15	294	166	275	357	368	655	73	174	348	509	338	237	319
AS_CDS:b3960:argH:argininosuccinate_lyase:cds3886:+:1373:NC_000913.3	2	2	2	15	2	5	4	9	5	0	0	6	1	7	6	10	7	7	10	2	9	3	8	7
IGR:(CDS,b3960,argH,argininosuccinate_lyase,cds3886,+,1373/ncRNA,oxyS,rna153,-,109):+:111:NC_000913.3	10	7	8	16	3	16	11	16	27	0	1	11	10	12	9	16	17	3	7	12	15	14	6	9
AS_IGR:(CDS,b3960,argH,argininosuccinate_lyase,cds3886,+,1373/ncRNA,oxyS,rna153,-,109):+:111:NC_000913.3	5	1	2	5	3	3	3	3	12	1	0	1	2	3	4	2	4	1	1	3	4	3	3	1
ncRNA:oxyS:rna153:-:109:NC_000913.3	95	20	39	96	58	60	53	66	251	25	8	30	59	70	88	31	101	28	28	58	95	62	70	33
AS_ncRNA:oxyS:rna153:-:109:NC_000913.3	4	0	7	8	1	4	4	5	9	4	2	2	5	4	9	52	9	3	8	5	10	1	4	5
IGR:(ncRNA,oxyS,rna153,-,109/CDS,b3961,oxyR,oxidative_and_nitrosative_stress_transcriptional_regulator,cds3887,+,917):+:969:NC_000913.3	3	2	10	8	1	6	5	3	8	2	0	5	6	7	10	33	10	2	8	7	15	7	5	2
AS_IGR:(ncRNA,oxyS,rna153,-,109/CDS,b3961,oxyR,oxidative_and_nitrosative_stress_transcriptional_regulator,cds3887,+,917):+:969:NC_000913.3	5	3	10	13	4	7	5	5	13	1	3	4	6	12	11	21	9	4	4	5	12	4	9	4
CDS:b3961:oxyR:oxidative_and_nitrosative_stress_transcriptional_regulator:cds3887:+:917:NC_000913.3	225	298	440	550	88	511	551	316	200	46	25	339	167	619	702	340	344	209	423	362	374	539	355	287
AS_CDS:b3961:oxyR:oxidative_and_nitrosative_stress_transcriptional_regulator:cds3887:+:917:NC_000913.3	201	334	487	435	120	763	671	375	220	51	33	383	165	887	922	300	265	334	594	375	415	590	436	278
CDS:b3962:sthA:pyridine_nucleotide_transhydrogenase2C_soluble:cds3888:-:1400:NC_000913.3	2210	3884	5908	6146	2210	6460	5782	3299	2458	811	514	5369	3951	7600	9348	3583	3028	4074	6609	5727	5221	5374	4263	2867
AS_CDS:b3962:sthA:pyridine_nucleotide_transhydrogenase2C_soluble:cds3888:-:1400:NC_000913.3	87	124	169	215	56	176	178	122	104	26	15	160	111	260	281	191	117	113	178	199	176	197	145	117
IGR:(CDS,b3962,sthA,pyridine_nucleotide_transhydrogenase2C_soluble,cds3888,-,1400/CDS,b3963,fabR,transcriptional_repressor_of_fabA_and_fabB,cds3889,+,647):+:699:NC_000913.3	41	85	114	110	32	75	83	65	92	12	4	112	55	118	126	71	76	68	109	106	104	61	70	53
AS_IGR:(CDS,b3962,sthA,pyridine_nucleotide_transhydrogenase2C_soluble,cds3888,-,1400/CDS,b3963,fabR,transcriptional_repressor_of_fabA_and_fabB,cds3889,+,647):+:699:NC_000913.3	144	186	317	309	138	219	194	124	299	43	33	347	245	303	398	1281	239	173	300	283	318	235	211	155
CDS:b3963:fabR:transcriptional_repressor_of_fabA_and_fabB:cds3889:+:647:NC_000913.3	419	915	1206	1377	187	1072	1010	631	608	101	64	1146	431	1408	1629	636	576	449	1049	1075	1174	907	713	449
AS_CDS:b3963:fabR:transcriptional_repressor_of_fabA_and_fabB:cds3889:+:647:NC_000913.3	31	35	56	52	12	43	52	36	66	10	5	65	20	47	93	101	63	41	50	50	64	52	38	36
CDS:b3964:yijD:DUF1422_family_inner_membrane_protein:cds3890:+:359:NC_000913.3	300	1222	1257	1777	225	1055	874	583	557	109	54	1411	512	1461	1327	671	533	542	1137	1182	1376	767	480	335
AS_CDS:b3964:yijD:DUF1422_family_inner_membrane_protein:cds3890:+:359:NC_000913.3	93	75	124	163	57	172	175	128	246	27	8	151	98	195	235	162	212	79	131	131	216	152	97	123
CDS:b3965:trmA:tRNA_m28529U54_methyltransferase2C_SAM-dependent3B_tmRNA_m28529U341_methyltransferase:cds3891:-:1100:NC_000913.3	730	257	408	764	119	775	888	959	1375	39	32	619	259	1000	959	1232	1252	123	383	560	818	785	711	840
AS_CDS:b3965:trmA:tRNA_m28529U54_methyltransferase2C_SAM-dependent3B_tmRNA_m28529U341_methyltransferase:cds3891:-:1100:NC_000913.3	181	638	676	933	83	752	599	396	342	50	44	828	204	958	988	884	358	244	761	771	856	483	368	231
IGR:(CDS,b3965,trmA,tRNA_m28529U54_methyltransferase2C_SAM-dependent3B_tmRNA_m28529U341_methyltransferase,cds3891,-,1100/CDS,b3966,btuB,vitamin_B122Fcobalamin_outer_membrane_transporter,cds3892,+,1844):+:1896:NC_000913.3	47	304	431	415	67	325	263	148	96	45	30	324	126	416	399	84	130	187	387	340	261	199	160	83
AS_IGR:(CDS,b3965,trmA,tRNA_m28529U54_methyltransferase2C_SAM-dependent3B_tmRNA_m28529U341_methyltransferase,cds3891,-,1100/CDS,b3966,btuB,vitamin_B122Fcobalamin_outer_membrane_transporter,cds3892,+,1844):+:1896:NC_000913.3	13	32	30	23	12	33	23	18	55	4	7	34	17	29	49	89	39	22	45	42	26	24	22	24
CDS:b3966:btuB:vitamin_B122Fcobalamin_outer_membrane_transporter:cds3892:+:1844:NC_000913.3	190	557	724	763	238	750	742	461	352	121	82	707	335	1018	957	514	392	394	698	658	630	555	404	279
AS_CDS:b3966:btuB:vitamin_B122Fcobalamin_outer_membrane_transporter:cds3892:+:1844:NC_000913.3	15	14	54	50	17	34	41	23	37	3	2	42	23	79	41	56	31	17	37	61	31	22	31	13
CDS:b3967:murI:glutamate_racemase:cds3893:+:857:NC_000913.3	220	326	504	715	247	644	625	462	304	69	41	595	424	791	679	587	386	342	549	594	521	569	412	344
AS_CDS:b3967:murI:glutamate_racemase:cds3893:+:857:NC_000913.3	15	21	58	51	1	27	30	26	14	8	2	40	10	26	50	21	20	17	28	51	29	33	24	9
IGR:(CDS,b3967,murI,glutamate_racemase,cds3893,+,857/rRNA,16S_ribosomal_RNA_of_rrnB_operon,rna154,+,1541):+:1543:NC_000913.3	281	242	387	411	211	892	1070	596	358	43	30	332	297	1282	1051	420	399	118	353	327	438	701	678	504
AS_IGR:(CDS,b3967,murI,glutamate_racemase,cds3893,+,857/rRNA,16S_ribosomal_RNA_of_rrnB_operon,rna154,+,1541):+:1543:NC_000913.3	20	10	23	33	1	13	15	7	14	4	3	26	4	15	28	25	10	16	31	26	22	19	18	11
rRNA:16S_ribosomal_RNA_of_rrnB_operon:rna154:+:1541:NC_000913.3	3660	3671	5995	5632	4256	4937	4976	5414	3378	4044	3398	4213	4092	5388	4622	4476	5129	5706	5537	6214	6638	5487	4892	5208
AS_rRNA:16S_ribosomal_RNA_of_rrnB_operon:rna154:+:1541:NC_000913.3	17	16	20	29	4	24	21	22	19	5	2	20	11	30	32	10	21	17	23	17	35	33	16	23
IGR:(rRNA,16S_ribosomal_RNA_of_rrnB_operon,rna154,+,1541/tRNA,tRNA-Glu,rna155,+,75):+:77:NC_000913.3	1462	1357	1701	2445	429	2545	2410	1534	2551	140	100	2293	753	3308	3101	1495	2580	412	1486	2072	1847	2038	1730	1303
AS_IGR:(rRNA,16S_ribosomal_RNA_of_rrnB_operon,rna154,+,1541/tRNA,tRNA-Glu,rna155,+,75):+:77:NC_000913.3	55	72	90	96	30	92	61	72	83	14	12	90	35	98	115	38	62	28	86	75	95	107	68	84
tRNA:tRNA-Glu:rna155:+:75:NC_000913.3	1861	1670	2785	2355	1772	2586	2071	2863	5266	2047	1375	2747	2465	3848	3361	1529	3269	1954	1922	2582	2756	3247	2890	1659
AS_tRNA:tRNA-Glu:rna155:+:75:NC_000913.3	0	1	2	1	0	1	0	1	0	0	0	0	1	0	1	17	0	0	0	0	0	0	1	0
IGR:(tRNA,tRNA-Glu,rna155,+,75/rRNA,23S_ribosomal_RNA_of_rrnB_operon,rna156,+,2903):+:2905:NC_000913.3	443	567	842	743	102	1072	1135	701	653	73	43	856	270	1467	1504	4352	1019	168	801	936	918	864	852	576
AS_IGR:(tRNA,tRNA-Glu,rna155,+,75/rRNA,23S_ribosomal_RNA_of_rrnB_operon,rna156,+,2903):+:2905:NC_000913.3	3	8	14	9	1	2	8	4	10	0	2	8	0	13	13	37	8	0	6	6	4	4	7	2
rRNA:23S_ribosomal_RNA_of_rrnB_operon:rna156:+:2903:NC_000913.3	8373	9128	14697	12589	10596	13746	12942	14961	9492	10914	9731	11542	11092	14134	12990	13248	13390	13950	14102	14952	15890	15209	11840	13907
AS_rRNA:23S_ribosomal_RNA_of_rrnB_operon:rna156:+:2903:NC_000913.3	19	8	5	11	8	14	18	19	22	1	0	7	7	14	16	16	19	8	11	17	15	17	7	22
IGR:(rRNA,23S_ribosomal_RNA_of_rrnB_operon,rna156,+,2903/rRNA,5S_ribosomal_RNA_of_rrnB_operon,rna157,+,119):+:121:NC_000913.3	2	3	8	6	1	15	5	9	10	2	1	10	1	14	6	324	6	4	4	7	13	4	9	4
AS_IGR:(rRNA,23S_ribosomal_RNA_of_rrnB_operon,rna156,+,2903/rRNA,5S_ribosomal_RNA_of_rrnB_operon,rna157,+,119):+:121:NC_000913.3	0	0	0	1	0	0	0	1	0	0	2	1	1	0	0	0	0	3	1	0	0	0	0	0
rRNA:5S_ribosomal_RNA_of_rrnB_operon:rna157:+:119:NC_000913.3	21	36	54	57	37	39	25	35	46	55	30	45	57	56	29	378	45	34	33	54	40	36	32	21
AS_rRNA:5S_ribosomal_RNA_of_rrnB_operon:rna157:+:119:NC_000913.3	1	5	4	6	2	5	1	0	2	3	2	3	5	3	4	0	2	2	5	1	5	3	1	0
IGR:(rRNA,5S_ribosomal_RNA_of_rrnB_operon,rna157,+,119/CDS,b3972,murB,UDP-N-acetylenolpyruvoylglucosamine_reductase2C_FAD-binding,cds3894,+,1028):+:1080:NC_000913.3	2222	495	650	1027	403	1075	1538	3063	5333	65	25	923	459	880	1451	2101	964	320	393	761	1188	2366	2525	1940
AS_IGR:(rRNA,5S_ribosomal_RNA_of_rrnB_operon,rna157,+,119/CDS,b3972,murB,UDP-N-acetylenolpyruvoylglucosamine_reductase2C_FAD-binding,cds3894,+,1028):+:1080:NC_000913.3	38	27	47	76	14	50	48	47	78	4	3	56	54	51	66	22	60	10	34	53	68	63	39	36
CDS:b3972:murB:UDP-N-acetylenolpyruvoylglucosamine_reductase2C_FAD-binding:cds3894:+:1028:NC_000913.3	439	506	656	864	129	835	910	701	883	86	78	892	324	1168	1248	1535	767	327	627	731	767	943	728	646
AS_CDS:b3972:murB:UDP-N-acetylenolpyruvoylglucosamine_reductase2C_FAD-binding:cds3894:+:1028:NC_000913.3	43	35	63	86	31	66	43	38	89	5	7	88	48	54	98	78	50	35	65	74	72	69	50	39
CDS:b3973:birA:bifunctional_biotin-5BacetylCoA_carboxylase5D_holoenzyme_synthetase2F_DNA-binding_transcriptional_repressor2C_bio-527-AMP-binding:cds3895:+:965:NC_000913.3	162	234	260	356	49	480	469	340	264	26	21	285	90	577	524	368	305	105	296	254	327	480	343	290
AS_CDS:b3973:birA:bifunctional_biotin-5BacetylCoA_carboxylase5D_holoenzyme_synthetase2F_DNA-binding_transcriptional_repressor2C_bio-527-AMP-binding:cds3895:+:965:NC_000913.3	16	36	45	44	4	39	29	20	25	2	4	46	12	83	67	23	17	10	41	45	34	23	15	12
CDS:b3974:coaA:pantothenate_kinase:cds3896:-:950:NC_000913.3	132	388	473	468	46	387	380	244	186	23	14	390	125	616	590	321	213	110	315	300	335	230	199	137
AS_CDS:b3974:coaA:pantothenate_kinase:cds3896:-:950:NC_000913.3	39	62	64	86	18	74	100	65	60	4	8	75	25	127	113	231	62	16	79	68	98	89	65	56
IGR:(CDS,b3974,coaA,pantothenate_kinase,cds3896,-,950/tRNA,tRNA-Thr,rna158,+,75):+:77:NC_000913.3	230	170	282	428	90	353	373	332	450	50	38	394	210	491	519	259	471	128	223	323	390	503	345	358
AS_IGR:(CDS,b3974,coaA,pantothenate_kinase,cds3896,-,950/tRNA,tRNA-Thr,rna158,+,75):+:77:NC_000913.3	20	23	37	38	6	41	51	35	41	2	0	47	11	89	78	82	45	14	34	29	55	37	56	43
tRNA:tRNA-Thr:rna158:+:75:NC_000913.3	474	606	744	834	850	729	484	1173	2296	1668	1306	1750	1434	1486	1681	520	1296	1600	1100	1239	1481	1245	1417	658
AS_tRNA:tRNA-Thr:rna158:+:75:NC_000913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
IGR:(tRNA,tRNA-Thr,rna158,+,75/tRNA,tRNA-Tyr,rna159,+,84):+:86:NC_000913.3	14	9	18	26	4	23	20	18	19	5	3	21	11	32	30	58	24	7	14	21	19	24	17	16
AS_IGR:(tRNA,tRNA-Thr,rna158,+,75/tRNA,tRNA-Tyr,rna159,+,84):+:86:NC_000913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA:tRNA-Tyr:rna159:+:84:NC_000913.3	4174	2507	7406	3513	3880	3457	2782	4097	8962	4365	3645	2534	6147	4519	5706	1829	3085	5637	3486	6203	5526	3009	4784	3962
AS_tRNA:tRNA-Tyr:rna159:+:84:NC_000913.3	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	1
IGR:(tRNA,tRNA-Tyr,rna159,+,84/tRNA,tRNA-Gly,rna160,+,74):+:76:NC_000913.3	148	299	432	573	164	682	614	363	226	87	28	456	142	808	614	3628	236	195	330	399	433	435	319	248
AS_IGR:(tRNA,tRNA-Tyr,rna159,+,84/tRNA,tRNA-Gly,rna160,+,74):+:76:NC_000913.3	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
tRNA:tRNA-Gly:rna160:+:74:NC_000913.3	3226	2285	5023	3509	2887	2954	2591	3333	7849	3325	2629	2794	3898	5267	3790	3602	4929	4486	3736	3392	5144	4561	4538	3648
AS_tRNA:tRNA-Gly:rna160:+:74:NC_000913.3	1	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
IGR:(tRNA,tRNA-Gly,rna160,+,74/tRNA,tRNA-Thr,rna161,+,75):+:77:NC_000913.3	15	30	42	62	8	48	45	32	22	7	3	48	16	68	44	250	28	9	29	45	45	40	22	21
AS_IGR:(tRNA,tRNA-Gly,rna160,+,74/tRNA,tRNA-Thr,rna161,+,75):+:77:NC_000913.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tRNA:tRNA-Thr:rna161:+:75:NC_000913.3	262	499	685	1071	226	842	754	647	651	195	113	885	311	1106	841	3450	531	257	574	804	873	740	448	398
AS_tRNA:tRNA-Thr:rna161:+:75:NC_000913.3	0	0	0	1	0	2	1	2	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1
IGR:(tRNA,tRNA-Thr,rna161,+,75/CDS,b3980,tufB,translation_elongation_factor_EF-Tu_2,cds3897,+,1184):+:1236:NC_000913.3	190	363	460	657	55	643	622	423	215	22	21	495	116	912	729	2754	284	94	383	513	540	507	359	319
AS_IGR:(tRNA,tRNA-Thr,rna161,+,75/CDS,b3980,tufB,translation_elongation_factor_EF-Tu_2,cds3897,+,1184):+:1236:NC_000913.3	1	0	1	2	0	1	1	2	2	0	0	3	1	3	1	1	2	1	3	1	1	0	1	2
CDS:b3980:tufB:translation_elongation_factor_EF-Tu_2:cds3897:+:1184:NC_000913.3	5789	6035	7450	9863	751	15762	17566	11938	5851	274	266	7285	1638	20122	21072	15238	8284	1694	7114	7760	8665	13417	10548	8589
AS_CDS:b3980:tufB:translation_elongation_factor_EF-Tu_2:cds3897:+:1184:NC_000913.3	2	1	3	2	1	2	2	2	11	2	0	12	5	2	8	5	3	3	4	3	8	5	0	3
IGR:(CDS,b3980,tufB,translation_elongation_factor_EF-Tu_2,cds3897,+,1184/CDS,b3981,secE,preprotein_translocase_membrane_subunit,cds3898,+,383):+:435:NC_000913.3	328	363	424	529	78	613	707	465	463	22	19	448	188	696	657	1416	381	84	344	403	441	430	363	312
AS_IGR:(CDS,b3980,tufB,translation_elongation_factor_EF-Tu_2,cds3897,+,1184/CDS,b3981,secE,preprotein_translocase_membrane_subunit,cds3898,+,383):+:435:NC_000913.3	0	0	0	1	0	0	2	0	0	0	0	2	2	0	0	0	1	0	0	0	0	1	1	1
CDS:b3981:secE:preprotein_translocase_membrane_subunit:cds3898:+:383:NC_000913.3	892	555	706	1036	143	1021	1204	998	1173	55	28	824	282	1286	1221	1543	1265	187	568	797	969	1007	864	895
AS_CDS:b3981:secE:preprotein_translocase_membrane_subunit:cds3898:+:383:NC_000913.3	4	0	1	6	0	8	8	2	6	0	2	6	6	8	3	10	4	6	7	3	5	4	5	7
CDS:b3982:nusG:transcription_termination_factor:cds3899:+:545:NC_000913.3	1166	595	824	1233	124	1218	1382	1279	1369	44	45	869	260	1498	1515	1500	1513	191	731	899	1266	1270	954	1178
AS_CDS:b3982:nusG:transcription_termination_factor:cds3899:+:545:NC_000913.3	9	1	6	3	3	5	7	4	18	0	1	8	8	7	6	8	7	2	13	11	15	5	10	5
IGR:(CDS,b3982,nusG,transcription_termination_factor,cds3899,+,545/CDS,b3983,rplK,50S_ribosomal_subunit_protein_L11,cds3900,+,428):+:480:NC_000913.3	168	118	148	207	13	299	322	250	226	5	6	159	35	368	384	315	210	28	132	172	192	265	249	194
AS_IGR:(CDS,b3982,nusG,transcription_termination_factor,cds3899,+,545/CDS,b3983,rplK,50S_ribosomal_subunit_protein_L11,cds3900,+,428):+:480:NC_000913.3	2	1	1	1	0	1	3	2	0	0	0	1	0	2	2	2	1	0	0	2	2	0	2	0
CDS:b3983:rplK:50S_ribosomal_subunit_protein_L11:cds3900:+:428:NC_000913.3	976	967	1006	1644	99	2442	3252	1916	1182	57	42	1306	226	3733	3595	2110	1378	211	942	1281	1374	2214	1897	1501
AS_CDS:b3983:rplK:50S_ribosomal_subunit_protein_L11:cds3900:+:428:NC_000913.3	25	20	39	23	11	21	36	37	44	4	1	46	16	32	33	21	25	20	42	28	36	32	35	22
CDS:b3984:rplA:50S_ribosomal_subunit_protein_L1:cds3901:+:704:NC_000913.3	1917	1834	2229	3335	233	5111	6148	4007	2202	102	108	2499	439	7512	7219	4954	2635	454	1923	2441	2650	4309	3552	2875
AS_CDS:b3984:rplA:50S_ribosomal_subunit_protein_L1:cds3901:+:704:NC_000913.3	73	35	58	48	13	84	112	97	157	7	2	88	24	110	130	123	134	28	71	69	109	104	89	119
IGR:(CDS,b3984,rplA,50S_ribosomal_subunit_protein_L1,cds3901,+,704/CDS,b3985,rplJ,50S_ribosomal_subunit_protein_L10,cds3902,+,497):+:549:NC_000913.3	2241	2019	2747	3762	688	3467	3961	2875	3427	188	134	2891	1363	4924	4889	3065	2869	775	2141	3029	3229	3190	2588	2237
